Time(sec),EDA(uS),EDA_Valid(1Yes_0No),EDA_w_NaN_from_QA(uS),Temp(C)
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.9,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,35.2
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.91,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.91,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.91,0,NaN,34.9
6.3644e+10,65.91,0,NaN,34.9
6.3644e+10,65.91,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.91,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.91,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.91,0,NaN,34.9
6.3644e+10,65.91,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.91,0,NaN,34.9
6.3644e+10,65.91,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.9,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.15,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.15,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.91,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.15,0,NaN,34.9
6.3644e+10,65.15,0,NaN,34.9
6.3644e+10,65.91,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.91,0,NaN,34.9
6.3644e+10,65.15,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.9,0,NaN,34.9
6.3644e+10,65.15,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.5,0,NaN,34.9
6.3644e+10,65.5,0,NaN,34.9
6.3644e+10,65.5,0,NaN,34.9
6.3644e+10,65.16,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.5,0,NaN,34.9
6.3644e+10,65.18,0,NaN,34.9
6.3644e+10,65.5,0,NaN,34.9
6.3644e+10,65.18,0,NaN,34.9
6.3644e+10,65.5,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.16,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.5,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.16,0,NaN,34.9
6.3644e+10,65.5,0,NaN,34.9
6.3644e+10,65.16,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.4,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.5,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65.18,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.16,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.16,0,NaN,34.9
6.3644e+10,65.16,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.16,0,NaN,34.9
6.3644e+10,65.16,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.16,0,NaN,34.9
6.3644e+10,65.16,0,NaN,34.9
6.3644e+10,65.18,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.4,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.16,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.4,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.7
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.7
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.16,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.7
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.5,0,NaN,34.7
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.7
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65.16,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.18,0,NaN,34.9
6.3644e+10,65.18,0,NaN,34.9
6.3644e+10,65.5,0,NaN,34.7
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.5,0,NaN,34.9
6.3644e+10,65.5,0,NaN,34.7
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.5,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.16,0,NaN,34.9
6.3644e+10,65.18,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.4,0,NaN,34.7
6.3644e+10,65.4,0,NaN,34.9
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.7
6.3644e+10,65.16,0,NaN,34.9
6.3644e+10,65.16,0,NaN,34.7
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.16,0,NaN,34.7
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65.09,0,NaN,34.7
6.3644e+10,65.4,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.18,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65.16,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.4,0,NaN,34.9
6.3644e+10,65.4,0,NaN,34.9
6.3644e+10,65.18,0,NaN,34.9
6.3644e+10,65.16,0,NaN,34.7
6.3644e+10,65.09,0,NaN,34.7
6.3644e+10,65.5,0,NaN,34.7
6.3644e+10,65.16,0,NaN,34.9
6.3644e+10,65.16,0,NaN,34.9
6.3644e+10,65.16,0,NaN,34.9
6.3644e+10,65.5,0,NaN,34.9
6.3644e+10,65.5,0,NaN,34.7
6.3644e+10,65.5,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.16,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.18,0,NaN,34.7
6.3644e+10,65.16,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.5,0,NaN,34.7
6.3644e+10,65.5,0,NaN,34.9
6.3644e+10,65.16,0,NaN,34.9
6.3644e+10,65.16,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.16,0,NaN,34.7
6.3644e+10,65.5,0,NaN,34.7
6.3644e+10,65.18,0,NaN,34.9
6.3644e+10,65.16,0,NaN,34.7
6.3644e+10,65.16,0,NaN,34.7
6.3644e+10,65.16,0,NaN,34.7
6.3644e+10,65.18,0,NaN,34.7
6.3644e+10,65.16,0,NaN,34.9
6.3644e+10,65.09,0,NaN,34.7
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.16,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.7
6.3644e+10,65.09,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.7
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65.08,0,NaN,34.7
6.3644e+10,65.08,0,NaN,34.7
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65.08,0,NaN,34.7
6.3644e+10,65.08,0,NaN,34.7
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65.08,0,NaN,34.7
6.3644e+10,65.08,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.7
6.3644e+10,65.4,0,NaN,34.7
6.3644e+10,65.09,0,NaN,35.2
6.3644e+10,65.09,0,NaN,35.2
6.3644e+10,65.18,0,NaN,35.2
6.3644e+10,65.09,0,NaN,35.2
6.3644e+10,65.08,0,NaN,35.2
6.3644e+10,65.08,0,NaN,35.2
6.3644e+10,65.08,0,NaN,35.2
6.3644e+10,65,0,NaN,35.2
6.3644e+10,65.15,0,NaN,35.2
6.3644e+10,65.2,0,NaN,34.9
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65.91,0,NaN,34.7
6.3644e+10,65.91,0,NaN,34.9
6.3644e+10,65.91,0,NaN,34.7
6.3644e+10,65.91,0,NaN,34.7
6.3644e+10,65.91,0,NaN,34.7
6.3644e+10,65.91,0,NaN,34.7
6.3644e+10,65.06,0,NaN,34.9
6.3644e+10,65.91,0,NaN,34.7
6.3644e+10,65.91,0,NaN,34.7
6.3644e+10,65.91,0,NaN,34.7
6.3644e+10,65.91,0,NaN,34.7
6.3644e+10,65.91,0,NaN,34.9
6.3644e+10,65.91,0,NaN,34.7
6.3644e+10,65.91,0,NaN,34.9
6.3644e+10,65.91,0,NaN,34.7
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65.91,0,NaN,34.9
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65.08,0,NaN,34.7
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.9,0,NaN,34.7
6.3644e+10,65.9,0,NaN,34.9
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65.9,0,NaN,34.9
6.3644e+10,65.9,0,NaN,34.7
6.3644e+10,65.91,0,NaN,34.9
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65.91,0,NaN,34.7
6.3644e+10,65.91,0,NaN,34.7
6.3644e+10,65.91,0,NaN,34.7
6.3644e+10,65.91,0,NaN,34.7
6.3644e+10,65.91,0,NaN,34.7
6.3644e+10,65.91,0,NaN,34.7
6.3644e+10,65.91,0,NaN,34.7
6.3644e+10,65.91,0,NaN,34.7
6.3644e+10,65.91,0,NaN,34.9
6.3644e+10,65.91,0,NaN,34.7
6.3644e+10,65.91,0,NaN,34.7
6.3644e+10,65.91,0,NaN,34.7
6.3644e+10,65.06,0,NaN,34.7
6.3644e+10,65.06,0,NaN,34.7
6.3644e+10,65.91,0,NaN,34.7
6.3644e+10,65.9,0,NaN,34.7
6.3644e+10,65.9,0,NaN,34.7
6.3644e+10,65.91,0,NaN,34.9
6.3644e+10,65.91,0,NaN,34.7
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65.08,0,NaN,34.7
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65.9,0,NaN,34.7
6.3644e+10,65.9,0,NaN,34.7
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65.9,0,NaN,34.7
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.91,0,NaN,34.7
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65.08,0,NaN,34.7
6.3644e+10,65.08,0,NaN,34.7
6.3644e+10,65.9,0,NaN,34.9
6.3644e+10,65.15,0,NaN,34.9
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65.08,0,NaN,34.7
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65.08,0,NaN,34.7
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65,0,NaN,34.9
6.3644e+10,65,0,NaN,34.7
6.3644e+10,65.15,0,NaN,34.9
6.3644e+10,65,0,NaN,34.7
